"gene","pi"
"ENSG00000199858","0.000364400009857491"
"ENSG00000199865","0.000524299975950271"
"ENSG00000199866","0.00031860001035966"
"ENSG00000199867","0.00134259997867048"
"ENSG00000199872","0.000465199991595"
"ENSG00000199874","0.000647899985779077"
"ENSG00000199875","0.000255199993262067"
"ENSG00000199878","0.00129980000201613"
"ENSG00000199880","0.000518299988470972"
"ENSG00000199881","0.00065940001513809"
"ENSG00000199884","0.000785299984272569"
"ENSG00000199885","0.000182999996468425"
"ENSG00000199890","0.000521200010553002"
"ENSG00000199894","0.000425600010203198"
"ENSG00000199895","0.000363300001481548"
"ENSG00000199901","0.000491600017994642"
"ENSG00000199903","0.000614600023254752"
"ENSG00000199905","0.000832999998237938"
"ENSG00000199914","0.00121789996046573"
"ENSG00000199921","0.000413100002333522"
"ENSG00000199927","0.0011602999875322"
"ENSG00000199933","0.000655399984680116"
"ENSG00000199934","0.000533499987795949"
"ENSG00000199936","0.000941500009503216"
"ENSG00000199938","0.000453999993624166"
"ENSG00000199940","0.00145360000897199"
"ENSG00000199942","0.00121789996046573"
"ENSG00000199944","0.000254000013228506"
"ENSG00000199953","0.00028149998979643"
"ENSG00000199959","0.000590000010561198"
"ENSG00000199960","0.000522500020451844"
"ENSG00000199962","0.00131570000667125"
"ENSG00000199963","0.000658300006762147"
"ENSG00000199968","0.000307899987092242"
"ENSG00000199970","0.00098240002989769"
"ENSG00000199971","0.000790500023867935"
"ENSG00000199975","0.000733699998818338"
"ENSG00000199977","0.000219800000195391"
"ENSG00000199979","0.000389099994208664"
"ENSG00000199986","0.00019849999807775"
"ENSG00000199990","0.00072439998621121"
"ENSG00000199994","0.000243000002228655"
"ENSG00000200003","0.000412699999287724"
"ENSG00000200011","0.000962599995546043"
"ENSG00000200013","3.32000017806422e-05"
"ENSG00000200024","0.00135709997266531"
"ENSG00000200026","0.000677699979860336"
"ENSG00000200033","0.00100349995773286"
"ENSG00000200034","0.00154850003309548"
"ENSG00000200037","0.000844799971673638"
"ENSG00000200041","6.51000009384006e-05"
"ENSG00000200042","0.000550500000827014"
"ENSG00000200047","0.000569500029087067"
"ENSG00000200051","3.69000008504372e-05"
"ENSG00000200052","5.88000002608169e-05"
"ENSG00000200060","0.000621100014541298"
"ENSG00000200062","0.000705700018443167"
"ENSG00000200063","0.0019223999697715"
"ENSG00000200065","0.000236799998674542"
"ENSG00000200084","0.000651800015475601"
"ENSG00000200085","0.000373199989553541"
"ENSG00000200086","0.000832999998237938"
"ENSG00000200087","0.000584700028412044"
"ENSG00000200089","0.000953799986746162"
"ENSG00000200090","0.000361399987014011"
"ENSG00000200091","0.000539899978321046"
"ENSG00000200095","0.00194180000107735"
"ENSG00000200097","0.00201499997638166"
"ENSG00000200102","0.00040739998803474"
"ENSG00000200105","0.000177800000528805"
"ENSG00000200106","0.0012226999970153"
"ENSG00000200107","0.00118350004777312"
"ENSG00000200108","0.00102650001645088"
"ENSG00000200113","0.00205389992333949"
"ENSG00000200114","0.000686199986375868"
"ENSG00000200120","0.000865000009071082"
"ENSG00000200121","0.000594799988903105"
"ENSG00000200127","0.000327999994624406"
"ENSG00000200130","0.0005527000175789"
"ENSG00000200131","0.000356000004103407"
"ENSG00000200135","0.000146199992741458"
"ENSG00000200138","0.000308399990899488"
"ENSG00000200142","0.00108329998329282"
"ENSG00000200146","0.00177109998185188"
"ENSG00000200150","0.000635100004728884"
"ENSG00000200151","0.000143600002047606"
"ENSG00000200152","0.00067410001065582"
"ENSG00000200153","0.000116399998660199"
"ENSG00000200156","0.00137589999940246"
"ENSG00000200161","0.00099109997972846"
"ENSG00000200162","0.000942100014071912"
"ENSG00000200163","0.000307899987092242"
"ENSG00000200164","0.000551300006918609"
"ENSG00000200171","0.000367900007404387"
"ENSG00000200174","0.00206479988992214"
"ENSG00000200176","0.000461799994809553"
"ENSG00000200179","0.000553300022147596"
"ENSG00000200183","0.000623299973085523"
"ENSG00000200184","0.00191800005268306"
"ENSG00000200189","0.00132170005235821"
"ENSG00000200191","0.00166690000332892"
"ENSG00000200198","0.00132090004626662"
"ENSG00000200201","0.00105960003565997"
"ENSG00000200204","0.00109439995139837"
"ENSG00000200206","0.000706300023011863"
"ENSG00000200208","0.000421600008849055"
"ENSG00000200209","0.00048439999227412"
"ENSG00000200213","0.000881800020579249"
"ENSG00000200215","0.000956600008066744"
"ENSG00000200216","0.00119610002730042"
"ENSG00000200220","0.00031999999191612"
"ENSG00000200222","0.000577499973587692"
"ENSG00000200224","0.000618899997789413"
"ENSG00000200225","0.000865000009071082"
"ENSG00000200227","0.000831899989861995"
"ENSG00000200231","0.00130500004161149"
"ENSG00000200235","0.000265100010437891"
"ENSG00000200238","0.000555899983737618"
"ENSG00000200241","0.000720500014722347"
"ENSG00000200243","0.00142949994187802"
"ENSG00000200246","0.000973900023382157"
"ENSG00000200247","0.00124600005801767"
"ENSG00000200250","0.00054229999659583"
"ENSG00000200252","0.000884199980646372"
"ENSG00000200256","0.000495399988722056"
"ENSG00000200261","0.00101020000874996"
"ENSG00000200262","0.000300599989714101"
"ENSG00000200275","0.000685499981045723"
"ENSG00000200278","0.000327799993101507"
"ENSG00000200281","0.00102540000807494"
"ENSG00000200283","0.000546200026292354"
"ENSG00000200287","0.000840799999423325"
"ENSG00000200288","0.000953799986746162"
"ENSG00000200291","0.000308299990138039"
"ENSG00000200293","0.000956100004259497"
"ENSG00000200294","0.000203899995540269"
"ENSG00000200296","0.000387600011890754"
"ENSG00000200298","0.000936000025831163"
"ENSG00000200303","0.00034820000291802"
"ENSG00000200304","0.000625899992883205"
"ENSG00000200305","0.000360400008503348"
"ENSG00000200312","0.000615300028584898"
"ENSG00000200313","0.000926700013224036"
"ENSG00000200314","0.000689300009980798"
"ENSG00000200318","0.00034659999073483"
"ENSG00000200320","0.000557499995920807"
"ENSG00000200326","0.00066969997715205"
"ENSG00000200327","0.00149369996506721"
"ENSG00000200334","0.00119640002958477"
"ENSG00000200338","0.00085050001507625"
"ENSG00000200340","0.000832499994430691"
"ENSG00000200344","0.000573900004383177"
"ENSG00000200345","0.000706500024534762"
"ENSG00000200350","0.000769799982663244"
"ENSG00000200351","0.000449999992270023"
"ENSG00000200354","0.000388899992685765"
"ENSG00000200355","0.000412299996241927"
"ENSG00000200360","0.000835000013466924"
"ENSG00000200361","0.000422699988121167"
"ENSG00000200366","0.000182899995706975"
"ENSG00000200367","0.00079870002809912"
"ENSG00000200376","0.000396699993871152"
"ENSG00000200377","0.000363700004527345"
"ENSG00000200378","0.000277799990726635"
"ENSG00000200389","0.000759900023695081"
"ENSG00000200390","0.00111189996823668"
"ENSG00000200391","0.000397700001485646"
"ENSG00000200394","0.000586599984671921"
"ENSG00000200397","0.000286199996480718"
"ENSG00000200398","0.000201899994863197"
"ENSG00000200403","0.000633699994068593"
"ENSG00000200406","0.000662799982819706"
"ENSG00000200408","0.000821400026325136"
"ENSG00000200411","0.00103809998836368"
"ENSG00000200413","0.000662799982819706"
"ENSG00000200418","0.000557499995920807"
"ENSG00000200419","0.000281899992842227"
"ENSG00000200421","0.00127829995471984"
"ENSG00000200428","0.000440700008766726"
"ENSG00000200432","0.00107829994522035"
"ENSG00000200436","0.000150699997902848"
"ENSG00000200437","0.000522600021213293"
"ENSG00000200443","0.00126819999422878"
"ENSG00000200446","0.000195400003576651"
"ENSG00000200448","0.00204850011505187"
"ENSG00000200456","0.000342799990903586"
"ENSG00000200462","0.000194299995200709"
"ENSG00000200468","0.00102580001112074"
"ENSG00000200469","0.000360300007741898"
"ENSG00000200471","0.00311830011196434"
"ENSG00000200472","0.000384299986762926"
"ENSG00000200473","0.00024449999909848"
"ENSG00000200475","0.00108770001679659"
"ENSG00000200478","0.000553900026716292"
"ENSG00000200480","0.000953799986746162"
"ENSG00000200483","0.00130410003475845"
"ENSG00000200486","0.000522500020451844"
"ENSG00000200487","0.000380999990738928"
"ENSG00000200488","0.0010232999920845"
"ENSG00000200492","0.00129439996089786"
"ENSG00000200496","0.00106030004099011"
"ENSG00000200502","0.000357699987944216"
"ENSG00000200503","0.00098240002989769"
"ENSG00000200506","0.00079710001591593"
"ENSG00000200510","0.000319499988108873"
"ENSG00000200520","0.00115569995250553"
"ENSG00000200522","0.000294700002996251"
"ENSG00000200526","0.000168800004757941"
"ENSG00000200527","0.00242240005172789"
"ENSG00000200528","0.000415499991504475"
"ENSG00000200530","0.000466900004539639"
"ENSG00000200534","0.000870899995788932"
"ENSG00000200536","0.00204219995066524"
"ENSG00000200538","0.000514000013936311"
"ENSG00000200544","0.000215099993511103"
"ENSG00000200545","0.00118879997171462"
"ENSG00000200550","0.00100060005206615"
"ENSG00000200554","0.000428900006227195"
"ENSG00000200560","3.41999984811991e-05"
"ENSG00000200563","0.000494199979584664"
"ENSG00000200570","0.000695800001267344"
"ENSG00000200571","0.000381299993023276"
"ENSG00000200572","0.000168099999427795"
"ENSG00000200575","0.000739099981728941"
"ENSG00000200579","0.000692199973855168"
"ENSG00000200593","0.000212400002055801"
"ENSG00000200597","0.000743400014471263"
"ENSG00000200601","0.000697600014973432"
"ENSG00000200605","0.000611199997365475"
"ENSG00000200606","0.00125119998119771"
"ENSG00000200608","0.00121789996046573"
"ENSG00000200610","0.000666200008708984"
"ENSG00000200612","0.000662799982819706"
"ENSG00000200615","0.000224400006118231"
"ENSG00000200620","0.000760200025979429"
"ENSG00000200623","0.000714000023435801"
"ENSG00000200626","0.00094230001559481"
"ENSG00000200629","0.00055559998145327"
"ENSG00000200630","0.0017941000405699"
"ENSG00000200632","0.000956600008066744"
"ENSG00000200635","0.000266199989710003"
"ENSG00000200636","0.000953799986746162"
"ENSG00000200637","0.000928700028453022"
"ENSG00000200638","0.000212400002055801"
"ENSG00000200645","0.000592699972912669"
"ENSG00000200646","0.000758200010750443"
"ENSG00000200649","0.000211799997487105"
"ENSG00000200650","0.000729200022760779"
"ENSG00000200651","8.04000010248274e-05"
"ENSG00000200652","0.00014740000187885"
"ENSG00000200653","0.000466900004539639"
"ENSG00000200656","0.000925100001040846"
"ENSG00000200658","0.000695499998982996"
"ENSG00000200661","0.000670699984766543"
"ENSG00000200664","0.000159699993673712"
"ENSG00000200665","0.000318000005790964"
"ENSG00000200670","0.00130210001952946"
"ENSG00000200673","0.000755299988668412"
"ENSG00000200677","0.000474700005725026"
"ENSG00000200680","0.00098240002989769"
"ENSG00000200686","0.00029329999233596"
"ENSG00000200687","0.00220099999569356"
"ENSG00000200688","0.000249300006544217"
"ENSG00000200702","0.00076450000051409"
"ENSG00000200703","0.00040150000131689"
"ENSG00000200706","0.000957500014919788"
"ENSG00000200708","0.00106799998320639"
"ENSG00000200709","0.000534499995410442"
"ENSG00000200711","0.0011477000080049"
"ENSG00000200713","0.00104000000283122"
"ENSG00000200719","0.000328599999193102"
"ENSG00000200726","0.000614500022493303"
"ENSG00000200728","0.000470400002086535"
"ENSG00000200731","0.000163899996550754"
"ENSG00000200732","0.000781200011260808"
"ENSG00000200733","0.000721500022336841"
"ENSG00000200738","0.000824099988676608"
"ENSG00000200741","0.000321300001814961"
"ENSG00000200742","0.000485500000650063"
"ENSG00000200745","0.00206120009534061"
"ENSG00000200753","0.00115519994869828"
"ENSG00000200756","0.000553500023670495"
"ENSG00000200757","0.000307899987092242"
"ENSG00000200759","0.000851300021167845"
"ENSG00000200761","0.00101350003387779"
"ENSG00000200763","0.00163389998488128"
"ENSG00000200769","0.000117000003228895"
"ENSG00000200779","0.0010113000171259"
"ENSG00000200783","0.000857400009408593"
"ENSG00000200785","0.000182599993422627"
"ENSG00000200788","0.00124530005268753"
"ENSG00000200789","0.00072010001167655"
"ENSG00000200792","0.000319799990393221"
"ENSG00000200794","0.000687099993228912"
"ENSG00000200796","0.000581600004807115"
"ENSG00000200801","0.000344000000040978"
"ENSG00000200812","0.000614500022493303"
"ENSG00000200814","0.000641299993731081"
"ENSG00000200815","0.000298300001304597"
"ENSG00000200817","0.00133270001970232"
"ENSG00000200823","0.00079870002809912"
"ENSG00000200827","0.00098540005274117"
"ENSG00000200829","0.00136170000769198"
"ENSG00000200830","0.000331699993694201"
"ENSG00000200832","0.000635100004728884"
"ENSG00000200833","0.000685599981807172"
"ENSG00000200834","0.000884999986737967"
"ENSG00000200839","0.000206299999263138"
"ENSG00000200840","0.000110699998913333"
"ENSG00000200842","0.000151100000948645"
"ENSG00000200847","0.000512800004798919"
"ENSG00000200849","0.000960799981839955"
"ENSG00000200855","0.000391500012483448"
"ENSG00000200867","0.000865400012116879"
"ENSG00000200869","0.0026084000710398"
"ENSG00000200871","0.00055559998145327"
"ENSG00000200872","0.000283800007309765"
"ENSG00000200877","0.000596800004132092"
"ENSG00000200879","0.000938499986659735"
"ENSG00000200882","0.00086229998851195"
"ENSG00000200883","0.000553500023670495"
"ENSG00000200884","0.000525799987372011"
"ENSG00000200885","0.00139340001624078"
"ENSG00000200887","0.000415999995311722"
"ENSG00000200888","0.00109719997271895"
"ENSG00000200890","0.000314900011289865"
"ENSG00000200891","0.00066820002393797"
"ENSG00000200893","0.000479300011647865"
"ENSG00000200895","0.000836049992358312"
"ENSG00000200897","0.000646799977403134"
"ENSG00000200898","0.00073029997292906"
"ENSG00000200902","0.000195500004338101"
"ENSG00000200906","0.000150799998664297"
"ENSG00000200913","0.000468399986857548"
"ENSG00000200914","0.000398400006815791"
"ENSG00000200917","0.00112439994700253"
"ENSG00000200922","9.50999965425581e-05"
"ENSG00000200924","0.000638699973933399"
"ENSG00000200926","0.000339699996402487"
"ENSG00000200935","0.000340300000971183"
"ENSG00000200942","0.000930099980905652"
"ENSG00000200949","0.000344000000040978"
"ENSG00000200957","0.000404299993533641"
"ENSG00000200959","0.000317500001983717"
"ENSG00000200966","0.000942100014071912"
"ENSG00000200969","0.000279600004432723"
"ENSG00000200972","0.00122770003508776"
"ENSG00000200975","0.000879900006111711"
"ENSG00000200982","0.000292499986244366"
"ENSG00000200983","0.000742200005333871"
"ENSG00000200987","0.000344000000040978"
"ENSG00000200991","0.000425900012487546"
"ENSG00000200998","0.000761899980716407"
"ENSG00000200999","0.000543000001925975"
"ENSG00000201000","0.000155200003064238"
"ENSG00000201001","0.000939099991228431"
"ENSG00000201003","0.000238799999351613"
"ENSG00000201009","0.000767100020311773"
"ENSG00000201010","0.000856200000271201"
"ENSG00000201012","0.00025780001305975"
"ENSG00000201013","0.000645600026473403"
"ENSG00000201014","0.000746299978345633"
"ENSG00000201016","0.00114680000115186"
"ENSG00000201021","0.00220680003985763"
"ENSG00000201023","0.00122970005031675"
"ENSG00000201027","0.000394300004700199"
"ENSG00000201032","0.000484999996842816"
"ENSG00000201034","0.000829899974633008"
"ENSG00000201035","0.000722100026905537"
"ENSG00000201036","0.000662799982819706"
"ENSG00000201041","0.00111960002686828"
"ENSG00000201042","0.00182660005521029"
"ENSG00000201044","0.000397199997678399"
"ENSG00000201048","5.9599999076454e-05"
"ENSG00000201059","0.00112639996223152"
"ENSG00000201065","0.000348900008248165"
"ENSG00000201066","0.0026320000179112"
"ENSG00000201070","0.000329100003000349"
"ENSG00000201071","0.000315000012051314"
"ENSG00000201074","0.000601399980951101"
"ENSG00000201075","0.000368999986676499"
"ENSG00000201076","0.000264600006630644"
"ENSG00000201077","0.000348600005963817"
"ENSG00000201078","0.000158199996803887"
"ENSG00000201085","0.00161299994215369"
"ENSG00000201086","0.000889200018718839"
"ENSG00000201095","0.00103379995562136"
"ENSG00000201096","0.000471700011985376"
"ENSG00000201097","0.000971200002823025"
"ENSG00000201102","0.000319399987347424"
"ENSG00000201104","0.000910200004000217"
"ENSG00000201113","0.000939799996558577"
"ENSG00000201114","0.000660700025036931"
"ENSG00000201121","0.000454099994385615"
"ENSG00000201129","0.000477199995657429"
"ENSG00000201133","0.000710299995262176"
"ENSG00000201135","0.000725099991541356"
"ENSG00000201143","0.000553900026716292"
"ENSG00000201148","0.000723799981642514"
"ENSG00000201151","0.00102790002711117"
"ENSG00000201153","0.00188260001596063"
"ENSG00000201155","0.000797900022007525"
"ENSG00000201157","0.00127779995091259"
"ENSG00000201160","0.000774700019974262"
"ENSG00000201161","0.00175769999623299"
"ENSG00000201162","0.00088160001905635"
"ENSG00000201168","0.00054229999659583"
"ENSG00000201170","0.000445000012405217"
"ENSG00000201176","0.000631799979601055"
"ENSG00000201178","0.000223099996219389"
"ENSG00000201179","0.000567700015380979"
"ENSG00000201182","0.000740999996196479"
"ENSG00000201184","0.000763799995183945"
"ENSG00000201185","0.0031814998947084"
"ENSG00000201196","0.00178519997280091"
"ENSG00000201198","0.000474000000394881"
"ENSG00000201204","0.000802399998065084"
"ENSG00000201207","0.000566700007766485"
"ENSG00000201208","0.000247499992838129"
"ENSG00000201209","0.000510699988808483"
"ENSG00000201210","0.000439700001152232"
"ENSG00000201216","0.000727400009054691"
"ENSG00000201217","0.000369599991245195"
"ENSG00000201221","0.000271500000962988"
"ENSG00000201223","0.000542399997357279"
"ENSG00000201227","0.000372799986507744"
"ENSG00000201228","0.000653799972496927"
"ENSG00000201229","0.000895800010766834"
"ENSG00000201231","0.000392699992517009"
"ENSG00000201242","0.00092600000789389"
"ENSG00000201247","0.00121789996046573"
"ENSG00000201253","0.00167290004901588"
"ENSG00000201260","0.000654899980872869"
"ENSG00000201263","0.000635100004728884"
"ENSG00000201264","0.00016219999815803"
"ENSG00000201270","0.00100879999808967"
"ENSG00000201274","0.000740499992389232"
"ENSG00000201277","0.000997400027699769"
"ENSG00000201279","0.000786099990364164"
"ENSG00000201285","0.000438199989730492"
"ENSG00000201287","0.00136330001987517"
"ENSG00000201289","0.00060450000455603"
"ENSG00000201292","0.00106489995960146"
"ENSG00000201294","0.00107300002127886"
"ENSG00000201296","0.000638200028333813"
"ENSG00000201300","0.000344000000040978"
"ENSG00000201302","0.000707999977748841"
"ENSG00000201308","0.000466900004539639"
"ENSG00000201309","0.000350899994373322"
"ENSG00000201312","0.000177800000528805"
"ENSG00000201314","0.00136550003662705"
"ENSG00000201315","0.000782100018113852"
"ENSG00000201318","0.000953799986746162"
"ENSG00000201324","0.000962599995546043"
"ENSG00000201325","0.00106150005012751"
"ENSG00000201326","0.000201899994863197"
"ENSG00000201330","0.000681700010318309"
"ENSG00000201331","0.000201899994863197"
"ENSG00000201340","0.000375300005543977"
"ENSG00000201343","0.000844400026835501"
"ENSG00000201346","0.000459000002592802"
"ENSG00000201347","0.00190419994760305"
"ENSG00000201348","0.00246250000782311"
"ENSG00000201354","0.000141399999847636"
"ENSG00000201356","0.000187500001629815"
"ENSG00000201358","0.000686899991706014"
"ENSG00000201361","0.00224209995940328"
"ENSG00000201364","4.50000006821938e-05"
"ENSG00000201365","8.66999980644323e-05"
"ENSG00000201367","0.000435099995229393"
"ENSG00000201368","0.000245100003667176"
"ENSG00000201371","0.000278099993010983"
"ENSG00000201372","0.000827900017611682"
"ENSG00000201376","0.00082519999705255"
"ENSG00000201378","0.000563199981115758"
"ENSG00000201379","0.000904200016520917"
"ENSG00000201382","0.000363500003004447"
"ENSG00000201384","0.000828100019134581"
"ENSG00000201390","0.00021480000577867"
"ENSG00000201392","0.000309099996229634"
"ENSG00000201393","0.00135679997038096"
"ENSG00000201394","0.000671799993142486"
"ENSG00000201395","0.00083410000661388"
"ENSG00000201398","0.00200149999000132"
"ENSG00000201403","0.000677899981383234"
"ENSG00000201405","0.000454299995908514"
"ENSG00000201407","0.000491600017994642"
"ENSG00000201412","0.000505600008182228"
"ENSG00000201420","2.28000008064555e-05"
"ENSG00000201423","0.00121879996731877"
"ENSG00000201425","0.000319599988870323"
"ENSG00000201426","0.000288500013994053"
"ENSG00000201431","0.000271900004008785"
"ENSG00000201433","0.00122009997721761"
"ENSG00000201435","0.000546799972653389"
"ENSG00000201439","0.00170430005528033"
"ENSG00000201440","0.000349300011293963"
"ENSG00000201442","0.00113979994785041"
"ENSG00000201443","0.000587999995332211"
"ENSG00000201444","0.000510899990331382"
"ENSG00000201447","0.000780400005169213"
"ENSG00000201448","0.00116420001722872"
"ENSG00000201451","0.000517299980856478"
"ENSG00000201452","0.000560500018764287"
"ENSG00000201457","0.000273200013907626"
"ENSG00000201458","0.000371700007235631"
"ENSG00000201464","0.000565599999390543"
"ENSG00000201465","0.00100539997220039"
"ENSG00000201467","0.000194199994439259"
"ENSG00000201469","0.00107690005097538"
"ENSG00000201470","0.000502699986100197"
"ENSG00000201476","0.000734400004148483"
"ENSG00000201482","0.000307899987092242"
"ENSG00000201483","0.000286700000287965"
"ENSG00000201487","0.000747299985960126"
"ENSG00000201491","0.000425500009441748"
"ENSG00000201492","0.000205100004677661"
"ENSG00000201496","0.00171890005003661"
"ENSG00000201500","0.000940349971642718"
"ENSG00000201501","0.000418100011302158"
"ENSG00000201502","0.000679499993566424"
"ENSG00000201509","0.000195100001292303"
"ENSG00000201510","0.000384299986762926"
"ENSG00000201511","0.000505700008943677"
"ENSG00000201512","0.000388899992685765"
"ENSG00000201516","0.000491400016471744"
"ENSG00000201518","0.000219900000956841"
"ENSG00000201519","0.000387800013413653"
"ENSG00000201523","0.000974500027950853"
"ENSG00000201524","0.00044890001299791"
"ENSG00000201527","0.00102990004234016"
"ENSG00000201529","0.000621500017587095"
"ENSG00000201532","0.000477299996418878"
"ENSG00000201533","0.000614100019447505"
"ENSG00000201541","0.000905600027181208"
"ENSG00000201544","0.000624399981461465"
"ENSG00000201545","0.00135030003730208"
"ENSG00000201548","0.000314200005959719"
"ENSG00000201554","0.00105359998997301"
"ENSG00000201555","0.000420500000473112"
"ENSG00000201557","0.00121789996046573"
"ENSG00000201563","0.000533899990841746"
"ENSG00000201567","4.08000014431309e-05"
"ENSG00000201569","0.00121789996046573"
"ENSG00000201573","0.000267800001893193"
"ENSG00000201579","0.000417400005972013"
"ENSG00000201581","0.0013074999442324"
"ENSG00000201583","0.00099560001399368"
"ENSG00000201586","0.000273100013146177"
"ENSG00000201591","0.000955099996645004"
"ENSG00000201592","0.000140599993756041"
"ENSG00000201594","0.000935400021262467"
"ENSG00000201595","0.000131399996462278"
"ENSG00000201596","0.000171699997736141"
"ENSG00000201602","0.000256200000876561"
"ENSG00000201604","0.000742800009902567"
"ENSG00000201610","0.000700099975802004"
"ENSG00000201612","0.00131279998458922"
"ENSG00000201614","0.0004340999876149"
"ENSG00000201616","0.000853199977427721"
"ENSG00000201618","0.000228699995204806"
"ENSG00000201622","0.000268900010269135"
"ENSG00000201623","0.000649499997962266"
"ENSG00000201624","0.000725399993825704"
"ENSG00000201627","0.00033919999259524"
"ENSG00000201628","0.000444800010882318"
"ENSG00000201633","0.00135170004796237"
"ENSG00000201634","8.95999983185902e-05"
"ENSG00000201635","0.000691300025209785"
"ENSG00000201640","0.00101899995934218"
"ENSG00000201641","0.00079560000449419"
"ENSG00000201643","0.000247099989792332"
"ENSG00000201644","0.00079409999307245"
"ENSG00000201648","0.00147050002124161"
"ENSG00000201649","0.000612500007264316"
"ENSG00000201654","0.00134620000608265"
"ENSG00000201658","0.0101583003997803"
"ENSG00000201663","0.0008564000017941"
"ENSG00000201665","0.000329200003761798"
"ENSG00000201666","0.000260400003753603"
"ENSG00000201668","0.00185240001883358"
"ENSG00000201671","0.00126139994245023"
"ENSG00000201672","0.000956600008066744"
"ENSG00000201679","0.000522500020451844"
"ENSG00000201683","0.000804400013294071"
"ENSG00000201684","0.000113200003397651"
"ENSG00000201689","0.000953799986746162"
"ENSG00000201690","0.000535250001121312"
"ENSG00000201701","0.000369499990483746"
"ENSG00000201704","0.00125119998119771"
"ENSG00000201708","0.000432100001489744"
"ENSG00000201710","0.000662799982819706"
"ENSG00000201713","0.00150789995677769"
"ENSG00000201715","0.000612800009548664"
"ENSG00000201724","0.000570799980778247"
"ENSG00000201725","0.000725599995348603"
"ENSG00000201728","0.000776099972426891"
"ENSG00000201733","0.000219699999433942"
"ENSG00000201736","0.000879900006111711"
"ENSG00000201737","0.00101140001788735"
"ENSG00000201741","0.000442799995653331"
"ENSG00000201742","0.000739199982490391"
"ENSG00000201744","0.000435399997513741"
"ENSG00000201747","0.00155449996236712"
"ENSG00000201749","0.000618399993982166"
"ENSG00000201754","0.000447700003860518"
"ENSG00000201756","0.00094230001559481"
"ENSG00000201766","0.0011409999569878"
"ENSG00000201772","0.000925100001040846"
"ENSG00000201774","0.00164749997202307"
"ENSG00000201778","0.00036750000435859"
"ENSG00000201780","0.000926800013985485"
"ENSG00000201782","0.00108099996577948"
"ENSG00000201785","0.00140660000033677"
"ENSG00000201786","0.00110140000469983"
"ENSG00000201788","0.000356400007149205"
"ENSG00000201790","0.000359700003173202"
"ENSG00000201793","0.000653799972496927"
"ENSG00000201794","0.00132559996563941"
"ENSG00000201801","0.00146649999078363"
"ENSG00000201810","0.0003318999952171"
"ENSG00000201811","0.000431599997682497"
"ENSG00000201812","0.00131049996707588"
"ENSG00000201813","0.000555299979168922"
"ENSG00000201815","0.00136869994457811"
"ENSG00000201816","0.000661399972159415"
"ENSG00000201818","0.000520200002938509"
"ENSG00000201820","0.000661000027321279"
"ENSG00000201821","0.000837399973534048"
"ENSG00000201823","0.000447700003860518"
"ENSG00000201825","0.000716699985787272"
"ENSG00000201826","0.000363200000720099"
"ENSG00000201831","0.00098240002989769"
"ENSG00000201839","0.000635100004728884"
"ENSG00000201846","0.000709099986124784"
"ENSG00000201852","9.43999984883703e-05"
"ENSG00000201853","0.000687899999320507"
"ENSG00000201856","0.000774100015405566"
"ENSG00000201861","0.000518099986948073"
"ENSG00000201875","0.000402200006647035"
"ENSG00000201876","0.000832499994430691"
"ENSG00000201881","0.000728000013623387"
"ENSG00000201882","0.000140599993756041"
"ENSG00000201884","0.000484899996081367"
"ENSG00000201892","0.00159040000289679"
"ENSG00000201894","0.00019340000289958"
"ENSG00000201896","0.000765800010412931"
"ENSG00000201899","0.000662799982819706"
"ENSG00000201900","0.000492600025609136"
"ENSG00000201901","0.000757200003135949"
"ENSG00000201909","0.000579199986532331"
"ENSG00000201910","0.000449799990747124"
"ENSG00000201916","0.000608299975283444"
"ENSG00000201923","0.00335239991545677"
"ENSG00000201931","0.000596900004893541"
"ENSG00000201933","0.000761099974624813"
"ENSG00000201938","0.000741399999242276"
"ENSG00000201939","0.000853499979712069"
"ENSG00000201942","0.000217699998756871"
"ENSG00000201943","0.000614500022493303"
"ENSG00000201945","0.00119270000141114"
"ENSG00000201950","0.00079870002809912"
"ENSG00000201954","0.000191600003745407"
"ENSG00000201955","0.000378400000045076"
"ENSG00000201962","0.00111690000630915"
"ENSG00000201965","0.00018370000179857"
"ENSG00000201968","0.000600199971813709"
"ENSG00000201969","0.000307899987092242"
"ENSG00000201980","0.000486100005218759"
"ENSG00000201984","0.000741800002288073"
"ENSG00000201987","0.000638999976217747"
"ENSG00000201988","0.000465299992356449"
"ENSG00000201992","0.000212400002055801"
"ENSG00000201998","0.000672399997711182"
"ENSG00000201999","0.000179700000444427"
"ENSG00000202008","0.000315699988277629"
"ENSG00000202012","0.00109699997119606"
"ENSG00000202014","0.000535200000740588"
"ENSG00000202016","0.000413000001572073"
"ENSG00000202019","0.000254199985647574"
"ENSG00000202023","0.000605300010647625"
"ENSG00000202024","0.000321700004860759"
"ENSG00000202025","0.000522600021213293"
"ENSG00000202026","0.00230939988978207"
"ENSG00000202029","0.000659700017422438"
"ENSG00000202031","0.000468399986857548"
"ENSG00000202034","0.000790700025390834"
"ENSG00000202039","0.00171780004166067"
"ENSG00000202047","0.000814199971500784"
"ENSG00000202048","0.000662799982819706"
"ENSG00000202050","0.000750200008042157"
"ENSG00000202051","0.000414500012993813"
"ENSG00000202059","0.000265600014245138"
"ENSG00000202063","0.00117629999294877"
"ENSG00000202067","0.000202499999431893"
"ENSG00000202069","0.000602299987804145"
"ENSG00000202071","0.00120169995352626"
"ENSG00000202074","0.000432400003774092"
