"","alpha.symbol","Fishers.exact.test.P.value","MKT.table.Polymorphism1","MKT.table.Polymorphism2","MKT.table.Divergence1","MKT.table.Divergence2","Divergence.metrics.Ka","Divergence.metrics.Ks","Divergence.metrics.omega","Divergence.metrics.omegaA","Divergence.metrics.omegaD","gene"
"ENSG00000268964.1_3","-0.5","1","2","3","1","1","0.000952380952380952","0.00401606425702811","0.237142857142857","-0.118571428571429","0.355714285714286","ENSG00000268964.1_3"
"ENSG00000269035.1_4","1","1","1","3","0","1","0.00242718446601942","0","Inf","Inf","NaN","ENSG00000269035.1_4"
"ENSG00000269058.5_3","-3","1","1","1","4","1","0.00132100396301189","0.0298507462686567","0.0442536327608983","-0.132760898282695","0.177014531043593","ENSG00000269058.5_3"
"ENSG00000269404.6_3","0.555555555555556","1","3","2","2","3","0.00529100529100529","0.0181818181818182","0.291005291005291","0.161669606114051","0.12933568489124","ENSG00000269404.6_3"
"ENSG00000269526.1_3","1","0.222222222222222","1","0","1","7","0.00749464668094218","0.00436681222707424","1.71627408993576","1.71627408993576","0","ENSG00000269526.1_3"
"ENSG00000269741.5_4","0.636363636363636","0.563567362428843","2","2","8","22","0.0464135021097046","0.0592592592592593","0.783227848101266","0.498417721518987","0.284810126582278","ENSG00000269741.5_4"
"ENSG00000269808.1","-0.333333333333333","1","1","3","4","9","0.0154905335628227","0.0336134453781513","0.460843373493976","-0.153614457831325","0.614457831325301","ENSG00000269808.1"
"ENSG00000272333.5_3","0.37","0.525081801137322","10","7","9","10","0.00195733020160501","0.00548446069469835","0.356886540092647","0.132048019834279","0.224838520258368","ENSG00000272333.5_3"
"ENSG00000273777.4_3","0","1","4","9","4","9","0.0078397212543554","0.0128617363344051","0.609538327526132","0","0.609538327526132","ENSG00000273777.4_3"
"ENSG00000275183.1_3","-0.555555555555556","1","3","7","4","6","0.00675675675675676","0.0128205128205128","0.527027027027027","-0.292792792792793","0.81981981981982","ENSG00000275183.1_3"
"ENSG00000278318.4_3","-0.458333333333333","1","1","7","5","24","0.014934660858743","0.0164473684210526","0.908027380211574","-0.416179215930305","1.32420659614188","ENSG00000278318.4_3"
"ENSG00000283632.2_2","-2","1","2","3","2","1","0.000699300699300699","0.00381679389312977","0.183216783216783","-0.366433566433566","0.54965034965035","ENSG00000283632.2_2"
"ENSG00000283980.1_2","0.5","1","1","1","1","2","0.00930232558139535","0.02","0.465116279069767","0.232558139534884","0.232558139534884","ENSG00000283980.1_2"
"ENSG00000284491.1_2","0.333333333333333","1","1","1","2","3","0.013953488372093","0.0338983050847458","0.411627906976744","0.137209302325581","0.274418604651163","ENSG00000284491.1_2"
"ENSG00000003137.8_3","0","1","2","1","4","2","0.00211193241816262","0.0150943396226415","0.139915522703273","0","0.139915522703273","ENSG00000003137.8_3"
"ENSG00000003393.14_3","-0.6","1","3","4","6","5","0.00155617802676626","0.00780234070221066","0.199450150430543","-0.119670090258326","0.319120240688868","ENSG00000003393.14_3"
"ENSG00000003400.14_4","0.75","0.27218782249742","2","3","2","12","0.0116731517509728","0.00934579439252336","1.24902723735409","0.936770428015564","0.312256809338521","ENSG00000003400.14_4"
"ENSG00000003402.19_3","1","1","1","0","1","2","0.00218579234972678","0.00523560209424084","0.417486338797814","0.417486338797814","0","ENSG00000003402.19_3"
"ENSG00000003509.15_3","0.5","1","1","1","1","2","0.00231481481481481","0.0048780487804878","0.474537037037037","0.237268518518519","0.237268518518519","ENSG00000003509.15_3"
"ENSG00000005436.13_3","-3","0.350946536301227","1","5","8","10","0.00649350649350649","0.0278745644599303","0.232954545454545","-0.698863636363636","0.931818181818182","ENSG00000005436.13_3"
"ENSG00000005448.16_3","1","0.4","2","0","1","2","0.00309597523219814","0.00546448087431694","0.56656346749226","0.56656346749226","0","ENSG00000005448.16_3"
"ENSG00000006607.13_3","0.65","0.374581939799331","4","7","3","15","0.00747384155455904","0.00613496932515337","1.21823617339312","0.791853512705531","0.426382660687593","ENSG00000006607.13_3"
"ENSG00000007001.12_3","1","0.4","1","1","0","3","0.00409836065573771","0","Inf","Inf","NaN","ENSG00000007001.12_3"
"ENSG00000008869.11_3","-3.5","0.283267457180501","5","3","15","2","0.000502638853983413","0.0141776937618147","0.0354527938342967","-0.124084778420039","0.159537572254335","ENSG00000008869.11_3"
"ENSG00000011523.13_4","-1.5","0.406521739130435","2","9","5","9","0.00623268698060942","0.0117647058823529","0.529778393351801","-0.794667590027701","1.3244459833795","ENSG00000011523.13_4"
"ENSG00000011566.14_3","0.6","1","2","4","1","5","0.00283607487237663","0.00277777777777778","1.02098695405559","0.612592172433352","0.408394781622235","ENSG00000011566.14_3"
"ENSG00000018280.16_3","-1","1","1","2","3","3","0.00291545189504373","0.00958466453674121","0.304178814382896","-0.304178814382896","0.608357628765792","ENSG00000018280.16_3"
"ENSG00000018510.13_3","1","1","2","0","3","1","0.000775795190069822","0.0100671140939597","0.0770623222136023","0.0770623222136023","0","ENSG00000018510.13_3"
"ENSG00000019169.10_3","-0.272727272727273","1","1","2","7","11","0.0108374384236453","0.0233333333333333","0.464461646727657","-0.126671358198452","0.591133004926108","ENSG00000019169.10_3"
"ENSG00000021826.14_3","-0.375","1","3","3","11","8","0.00270544470747379","0.0157593123209169","0.171672764165155","-0.0643772865619332","0.236050050727088","ENSG00000021826.14_3"
"ENSG00000023228.13_3","0.4","1","4","2","6","5","0.00342700479780672","0.0170454545454545","0.201050948137994","0.0804203792551976","0.120630568882796","ENSG00000023228.13_3"
"ENSG00000030419.16_3","1","1","1","1","0","1","0.000955109837631328","0","Inf","Inf","NaN","ENSG00000030419.16_3"
"ENSG00000035115.21_3","1","1","1","0","4","1","0.00149476831091181","0.025","0.0597907324364723","0.0597907324364723","0","ENSG00000035115.21_3"
"ENSG00000040933.15_3","-0.2","1","5","2","6","2","0.00107296137339056","0.0131578947368421","0.0815450643776824","-0.0163090128755365","0.0978540772532189","ENSG00000040933.15_3"
"ENSG00000042445.13_3","-3","0.523809523809524","1","4","2","2","0.00173160173160173","0.00617283950617284","0.280519480519481","-0.841558441558442","1.12207792207792","ENSG00000042445.13_3"
"ENSG00000042493.15_3","-0.5","1","2","3","1","1","0.0015015015015015","0.00584795321637427","0.256756756756757","-0.128378378378378","0.385135135135135","ENSG00000042493.15_3"
"ENSG00000049323.15_3","-0.5","0.704251100256323","4","12","5","10","0.00297973778307509","0.00631313131313131","0.471990464839094","-0.235995232419547","0.707985697258641","ENSG00000049323.15_3"
"ENSG00000054219.10_3","0.583333333333333","0.314452022136001","7","14","5","24","0.00702370500438982","0.00762195121951219","0.921510096575944","0.537547556335967","0.383962540239977","ENSG00000054219.10_3"
"ENSG00000054356.13_3","-1.66666666666667","0.576470588235294","1","2","8","6","0.00326797385620915","0.0141843971631206","0.230392156862745","-0.383986928104575","0.61437908496732","ENSG00000054356.13_3"
"ENSG00000055044.10_3","1","0.466666666666667","2","2","0","2","0.00193050193050193","0","Inf","Inf","NaN","ENSG00000055044.10_3"
"ENSG00000055332.16_3","0.6","1","1","1","2","5","0.00464252553389044","0.00934579439252336","0.496750232126277","0.298050139275766","0.198700092850511","ENSG00000055332.16_3"
"ENSG00000055917.15_3","-1","1","1","2","1","1","0.000481463649494463","0.00191204588910134","0.251805488685604","-0.251805488685604","0.503610977371209","ENSG00000055917.15_3"
"ENSG00000063660.8_3","0","1","5","5","2","2","0.00193610842207164","0.00666666666666667","0.290416263310745","0","0.290416263310745","ENSG00000063660.8_3"
"ENSG00000064989.12_3","1","1","1","0","0","1","0.0011001100110011","0","Inf","Inf","NaN","ENSG00000064989.12_3"
"ENSG00000065413.18_3","0","1","3","3","2","2","0.0010443864229765","0.00444444444444444","0.234986945169713","0","0.234986945169713","ENSG00000065413.18_3"
"ENSG00000066032.18_4","-2.33333333333333","0.545454545454546","3","2","5","1","0.000542005420054201","0.0112612612612613","0.048130081300813","-0.11230352303523","0.160433604336043","ENSG00000066032.18_4"
"ENSG00000066248.14_3","0.25","1","4","2","6","4","0.00296515937731653","0.0202020202020202","0.146775389177168","0.0366938472942921","0.110081541882876","ENSG00000066248.14_3"
"ENSG00000067066.16_3","-0.142857142857143","1","3","4","6","7","0.00400916380297824","0.0194174757281553","0.206471935853379","-0.029495990836197","0.235967926689576","ENSG00000067066.16_3"
"ENSG00000068024.16_3","0.44","0.656168135270302","5","2","7","5","0.00244498777506112","0.0123239436619718","0.198393293747817","0.0872930492490395","0.111100244498778","ENSG00000068024.16_3"
"ENSG00000068615.17_3","1","1","1","0","0","1","0.00159235668789809","0","Inf","Inf","NaN","ENSG00000068615.17_3"
"ENSG00000068654.15_3","0.659090909090909","0.11522473793722","8","6","10","22","0.00669099756690998","0.0128369704749679","0.521228710462287","0.343537104622871","0.177691605839416","ENSG00000068654.15_3"
"ENSG00000068724.15_3","-0.166666666666667","1","6","7","4","4","0.00239234449760766","0.00943396226415094","0.253588516746411","-0.0422647527910686","0.29585326953748","ENSG00000068724.15_3"
"ENSG00000068781.21_3","0.04","1","5","8","6","10","0.00432152117545376","0.0118811881188119","0.363728032267358","0.0145491212906943","0.349178910976664","ENSG00000068781.21_3"
"ENSG00000068784.12_3","-3.2","0.352148487159929","1","6","7","10","0.00516528925619835","0.0171149144254279","0.301800472255018","-0.965761511216056","1.26756198347107","ENSG00000068784.12_3"
"ENSG00000068878.14_3","-6.2","0.150735294117647","1","6","6","5","0.00140686550365785","0.00779220779220779","0.180547739636091","-1.11939598574376","1.29994372537985","ENSG00000068878.14_3"
"ENSG00000071909.18_3","0.285714285714286","0.729477196885428","6","10","6","14","0.00541376643464811","0.0103626943005181","0.522428460943542","0.149265274555298","0.373163186388244","ENSG00000071909.18_3"
"ENSG00000072080.10_4","0.777777777777778","0.523809523809524","3","2","1","3","0.00702576112412178","0.0121951219512195","0.576112412177986","0.448087431693989","0.128024980483997","ENSG00000072080.10_4"
"ENSG00000072182.12_3","0.3","1","6","7","3","5","0.00401929260450161","0.00813008130081301","0.494372990353698","0.148311897106109","0.346061093247588","ENSG00000072182.12_3"
"ENSG00000072195.14_1","-1.72222222222222","0.112812630288334","6","14","28","24","0.00395256916996047","0.0139095876800795","0.28416149068323","-0.489389233954451","0.773550724637681","ENSG00000072195.14_1"
"ENSG00000073734.8_3","-0.625","0.661835748792271","3","3","13","8","0.00309717382888115","0.022108843537415","0.140087554721701","-0.0875547217010632","0.227642276422764","ENSG00000073734.8_3"
"ENSG00000073737.16_3","0","1","1","2","1","2","0.00272851296043656","0.00549450549450549","0.496589358799454","0","0.496589358799454","ENSG00000073737.16_3"
"ENSG00000074047.21_3","-2.08571428571429","0.152509687597694","5","6","18","7","0.0023132848645076","0.0199556541019956","0.115921274876992","-0.241778659029155","0.357699933906147","ENSG00000074047.21_3"
"ENSG00000074054.17_3","-3","0.545454545454546","3","3","4","1","0.000340715502555366","0.00537634408602151","0.0633730834752981","-0.190119250425894","0.253492333901192","ENSG00000074054.17_3"
"ENSG00000074582.12_3","1","1","1","0","7","4","0.00509554140127389","0.0321100917431193","0.158689717925387","0.158689717925387","0","ENSG00000074582.12_3"
"ENSG00000075340.22_3","-8","0.485714285714286","1","3","3","1","0.000693000693000693","0.00925925925925926","0.0748440748440748","-0.598752598752599","0.673596673596674","ENSG00000075340.22_3"
"ENSG00000077044.10_3","-1","0.597523219814242","4","2","12","3","0.00128976784178848","0.0206185567010309","0.0625537403267412","-0.0625537403267412","0.125107480653482","ENSG00000077044.10_3"
"ENSG00000077232.17_3","-5","0.523809523809524","1","4","3","2","0.00127959053103007","0.0100671140939597","0.127105992748987","-0.635529963744935","0.762635956493922","ENSG00000077232.17_3"
"ENSG00000078018.19_3","-0.75","0.668712294570418","2","7","5","10","0.00278396436525612","0.00586854460093897","0.474387527839644","-0.355790645879733","0.830178173719376","ENSG00000078018.19_3"
"ENSG00000079156.16_3","-0.5","1","2","1","6","2","0.00106951871657754","0.0148148148148148","0.072192513368984","-0.036096256684492","0.108288770053476","ENSG00000079156.16_3"
"ENSG00000079246.15_3","0","1","3","2","3","2","0.00139275766016713","0.0109090909090909","0.127669452181987","0","0.127669452181987","ENSG00000079246.15_3"
"ENSG00000079263.18_3","0.333333333333333","1","3","4","4","8","0.00467562828755114","0.0125","0.374050263004091","0.124683421001364","0.249366842002727","ENSG00000079263.18_3"
"ENSG00000079308.16_3","-1.42857142857143","0.227081417457312","11","11","17","7","0.00209580838323353","0.0177638453500522","0.117981683691441","-0.168545262416344","0.286526946107784","ENSG00000079308.16_3"
"ENSG00000080293.9_3","-0.5","1","1","3","2","4","0.00479616306954436","0.00934579439252336","0.513189448441247","-0.256594724220624","0.769784172661871","ENSG00000080293.9_3"
"ENSG00000080345.17_3","0.00952380952380949","1","5","8","13","21","0.00432009874511417","0.012807881773399","0.337300017406991","0.00321238111816181","0.334087636288829","ENSG00000080345.17_3"
"ENSG00000081052.11_3","-0.0526315789473684","1","7","10","14","19","0.00572806753090142","0.0126239855725879","0.453744777983548","-0.0238813041043972","0.477626082087945","ENSG00000081052.11_3"
"ENSG00000081320.10_3","1","0.4","2","1","0","2","0.00274348422496571","0","Inf","Inf","NaN","ENSG00000081320.10_3"
"ENSG00000081479.12_3","-1","0.174057571551792","12","22","24","22","0.00240568616730454","0.0130576713819369","0.184235465646073","-0.184235465646073","0.368470931292145","ENSG00000081479.12_3"
"ENSG00000082146.12_3","1","1","2","0","1","1","0.00121951219512195","0.00549450549450549","0.221951219512195","0.221951219512195","0","ENSG00000082146.12_3"
"ENSG00000082438.15_3","-1","0.659246931558144","2","8","5","10","0.0041101520756268","0.00881834215167548","0.466091245376079","-0.466091245376079","0.932182490752158","ENSG00000082438.15_3"
"ENSG00000082898.16_3","1","1","1","0","4","1","0.000472589792060492","0.0104166666666667","0.0453686200378072","0.0453686200378072","0","ENSG00000082898.16_3"
"ENSG00000084674.14_3","-4.69491525423729","0.0117738877941658","2","32","21","59","0.00670911985444621","0.0109431995831162","0.613085761937252","-2.87838569587489","3.49147145781214","ENSG00000084674.14_3"
"ENSG00000084693.15_3","0.928571428571429","0.151515151515152","2","1","1","7","0.00416418798334325","0.00213219616204691","1.95300416418798","1.81350386674598","0.139500297441999","ENSG00000084693.15_3"
"ENSG00000084710.13_3","1","0.485714285714286","2","0","7","6","0.00391134289439374","0.0184210526315789","0.212330042838517","0.212330042838517","0","ENSG00000084710.13_3"
"ENSG00000084731.14_3","-0.5","1","2","1","6","2","0.00132538104705103","0.0161290322580645","0.0821736249171637","-0.0410868124585818","0.123260437375746","ENSG00000084731.14_3"
"ENSG00000084734.8_3","-1.66666666666667","0.6003996003996","1","4","4","6","0.00502092050209205","0.0129032258064516","0.389121338912134","-0.648535564853556","1.03765690376569","ENSG00000084734.8_3"
"ENSG00000084754.10_3","1","1","1","0","4","1","0.000679347826086957","0.0106666666666667","0.0636888586956522","0.0636888586956522","0","ENSG00000084754.10_3"
"ENSG00000084774.13_3","-0.928571428571428","0.635117204776647","7","3","9","2","0.000473821369343757","0.00728744939271255","0.0650188212377267","-0.0603746197207462","0.125393440958473","ENSG00000084774.13_3"
"ENSG00000085449.14_3","0.25","1","2","1","3","2","0.00245098039215686","0.0176470588235294","0.138888888888889","0.0347222222222222","0.104166666666667","ENSG00000085449.14_3"
"ENSG00000085760.14_3","0.25","1","2","3","3","6","0.00417536534446764","0.00958466453674121","0.435629784272791","0.108907446068198","0.326722338204593","ENSG00000085760.14_3"
"ENSG00000085978.21_3","0","1","1","1","1","1","0.000838926174496644","0.00347222222222222","0.241610738255034","0","0.241610738255034","ENSG00000085978.21_3"
"ENSG00000085982.13_3","-1.77777777777778","0.612616099071207","1","5","5","9","0.00372516556291391","0.0100806451612903","0.36953642384106","-0.656953642384106","1.02649006622517","ENSG00000085982.13_3"
"ENSG00000087338.4_3","1","1","1","0","0","1","0.000992063492063492","0","Inf","Inf","NaN","ENSG00000087338.4_3"
"ENSG00000088179.8_3","-0.333333333333333","1","1","2","2","3","0.00164473684210526","0.00531914893617021","0.309210526315789","-0.103070175438596","0.412280701754386","ENSG00000088179.8_3"
"ENSG00000088205.12_3","0.416666666666667","0.666846143491722","4","7","3","9","0.00694444444444444","0.0104166666666667","0.666666666666667","0.277777777777778","0.388888888888889","ENSG00000088205.12_3"
"ENSG00000091106.18_3","0.333333333333333","1","2","1","4","3","0.00152905198776758","0.00997506234413965","0.1532874617737","0.0510958205912334","0.102191641182467","ENSG00000091106.18_3"
"ENSG00000091409.14_3","-4.25","0.265734265734266","2","3","7","2","0.000912825193975354","0.0139720558882236","0.0653322031688075","-0.277661863467432","0.342994066636239","ENSG00000091409.14_3"
"ENSG00000091436.16_3","-1.66666666666667","0.592074592074592","2","4","4","3","0.00189753320683112","0.0124223602484472","0.152751423149905","-0.254585705249842","0.407337128399747","ENSG00000091436.16_3"
"ENSG00000114923.16_3","-4.33333333333333","0.0834093442789095","5","5","16","3","0.00128205128205128","0.0222841225626741","0.0575320512820513","-0.249305555555556","0.306837606837607","ENSG00000114923.16_3"
"ENSG00000114956.19_3","0","1","1","2","1","2","0.00347826086956522","0.00970873786407767","0.358260869565217","0","0.358260869565217","ENSG00000114956.19_3"
"ENSG00000115020.16_3","0.657142857142857","0.369849964277209","5","4","3","7","0.00171358629130967","0.00342075256556442","0.50093839249286","0.329188086495308","0.171750305997552","ENSG00000115020.16_3"
"ENSG00000115107.19_3","-2.5","0.538461538461539","1","2","7","4","0.00430570505920344","0.0249110320284698","0.172843303090881","-0.432108257727203","0.604951560818084","ENSG00000115107.19_3"
"ENSG00000115112.7_3","1","0.333333333333333","2","0","0","1","0.00109769484083425","0","Inf","Inf","NaN","ENSG00000115112.7_3"
"ENSG00000115138.10_3","-3","0.545454545454546","1","3","4","3","0.00588235294117647","0.0298507462686567","0.197058823529412","-0.591176470588235","0.788235294117647","ENSG00000115138.10_3"
"ENSG00000115155.16_3","-0.0909090909090911","1","11","13","12","13","0.00342917436032709","0.0125","0.274333948826167","-0.024939449893288","0.299273398719455","ENSG00000115155.16_3"
"ENSG00000115159.15_3","-11","0.206349206349207","1","3","4","1","0.000702247191011236","0.0121212121212121","0.057935393258427","-0.637289325842697","0.695224719101124","ENSG00000115159.15_3"
"ENSG00000115170.13_3","1","1","1","0","3","1","0.00100401606425703","0.0135135135135135","0.0742971887550201","0.0742971887550201","0","ENSG00000115170.13_3"
"ENSG00000115183.14_3","0.475","0.488046595786716","6","9","7","20","0.00557103064066852","0.00773480662983425","0.720254675686431","0.342120970951055","0.378133704735376","ENSG00000115183.14_3"
"ENSG00000115207.13_3","1","1","1","0","5","1","0.000576036866359447","0.0101010101010101","0.0570276497695852","0.0570276497695852","0","ENSG00000115207.13_3"
"ENSG00000115221.10_3","-2","0.559440559440559","1","2","6","4","0.00260756192959583","0.017910447761194","0.145588874402434","-0.291177748804867","0.436766623207301","ENSG00000115221.10_3"
"ENSG00000115232.13_3","-4.33333333333333","0.104051689325616","2","8","8","6","0.00296296296296296","0.0186480186480186","0.158888888888889","-0.688518518518518","0.847407407407407","ENSG00000115232.13_3"
"ENSG00000115239.21_3","1","1","2","0","3","2","0.00198609731876862","0.0138888888888889","0.142999006951341","0.142999006951341","0","ENSG00000115239.21_3"
"ENSG00000115267.5_3","-0.75","1","2","7","2","4","0.00199501246882793","0.00516795865633075","0.386034912718204","-0.289526184538653","0.675561097256858","ENSG00000115267.5_3"
"ENSG00000115275.11_3","-6.5","0.245098039215686","1","10","3","4","0.00253807106598985","0.00606060606060606","0.418781725888325","-2.72208121827411","3.14086294416244","ENSG00000115275.11_3"
"ENSG00000115282.19_4","-0.2","1","1","6","1","5","0.00513347022587269","0.003690036900369","1.3911704312115","-0.2782340862423","1.6694045174538","ENSG00000115282.19_4"
"ENSG00000115290.9_4","-1.66666666666667","0.592074592074592","3","4","4","2","0.00189214758751183","0.0178571428571429","0.105960264900662","-0.176600441501104","0.282560706401766","ENSG00000115290.9_4"
"ENSG00000115295.19_3","0.4","1","5","4","3","4","0.00289226319595083","0.00890207715133531","0.324897565678477","0.129959026271391","0.194938539407086","ENSG00000115295.19_3"
"ENSG00000115307.16_3","1","1","2","0","2","1","0.00130890052356021","0.00829875518672199","0.157722513089005","0.157722513089005","0","ENSG00000115307.16_3"
"ENSG00000115310.17_4","0.25","1","2","4","6","16","0.00685224839400428","0.0106007067137809","0.646395431834404","0.161598857958601","0.484796573875803","ENSG00000115310.17_4"
"ENSG00000115317.11_3","-0.5","1","1","3","1","2","0.00232558139534884","0.00337837837837838","0.688372093023256","-0.344186046511628","1.03255813953488","ENSG00000115317.11_3"
"ENSG00000115318.11_3","-1.4","1","1","3","4","5","0.00345065562456867","0.0107816711590297","0.320048309178744","-0.448067632850242","0.768115942028986","ENSG00000115318.11_3"
"ENSG00000115339.13_3","-3","0.545454545454546","1","3","4","3","0.00240963855421687","0.0165289256198347","0.14578313253012","-0.437349397590361","0.583132530120482","ENSG00000115339.13_3"
"ENSG00000115350.11_3","-1","1","1","2","1","1","0.00440528634361234","0.0151515151515152","0.290748898678414","-0.290748898678414","0.581497797356828","ENSG00000115350.11_3"
"ENSG00000115361.7_3","-3","1","1","2","2","1","0.00118483412322275","0.0105820105820106","0.11196682464455","-0.335900473933649","0.447867298578199","ENSG00000115361.7_3"
"ENSG00000115368.9_3","0.5","1","3","1","6","4","0.00245098039215686","0.0186335403726708","0.131535947712418","0.0657679738562092","0.0657679738562092","ENSG00000115368.9_3"
"ENSG00000115386.5_3","1","1","1","0","0","1","0.00303030303030303","0","Inf","Inf","NaN","ENSG00000115386.5_3"
"ENSG00000115392.11_3","1","1","1","0","3","2","0.00264900662251656","0.0212765957446809","0.124503311258278","0.124503311258278","0","ENSG00000115392.11_3"
"ENSG00000115414.18_3","-1.5974025974026","0.140407615376237","7","10","20","11","0.00226337448559671","0.0159872102318145","0.141574074074074","-0.226150793650794","0.367724867724868","ENSG00000115414.18_3"
"ENSG00000115415.18_4","-2.5","0.490909090909091","2","1","7","1","0.000679347826086957","0.025830258302583","0.0263004658385093","-0.0657511645962733","0.0920516304347826","ENSG00000115415.18_4"
"ENSG00000115423.18_3","0.288981288981289","0.492910822855388","13","19","18","37","0.00459057071960298","0.0106007067137809","0.433043837882548","0.125141566456703","0.307902271425845","ENSG00000115423.18_3"
"ENSG00000115425.13_3","1","1","2","2","0","1","0.0016750418760469","0","Inf","Inf","NaN","ENSG00000115425.13_3"
"ENSG00000115459.17_3","-0.5","1","2","4","3","4","0.00537634408602151","0.0161290322580645","0.333333333333333","-0.166666666666667","0.5","ENSG00000115459.17_3"
"ENSG00000115461.4_3","0.5","1","2","1","1","1","0.00193050193050193","0.00757575757575758","0.254826254826255","0.127413127413127","0.127413127413127","ENSG00000115461.4_3"
"ENSG00000115464.14_3","-0.333333333333333","1","6","4","10","5","0.000721292556260819","0.00736919675755343","0.0978793998845932","-0.0326264666281977","0.130505866512791","ENSG00000115464.14_3"
"ENSG00000115486.11_3","0.619047619047619","0.596153846153846","3","2","4","7","0.00490883590462833","0.0107816711590297","0.455294530154278","0.28184899485741","0.173445535296868","ENSG00000115486.11_3"
"ENSG00000115504.14_3","-0.333333333333333","1","2","4","2","3","0.00124792013311148","0.00418410041841004","0.298252911813644","-0.0994176372712146","0.397670549084859","ENSG00000115504.14_3"
"ENSG00000115507.9_3","1","0.272727272727273","1","0","2","8","0.0115273775216138","0.00966183574879227","1.19308357348703","1.19308357348703","0","ENSG00000115507.9_3"
"ENSG00000115520.8_3","1","1","1","0","2","1","0.00213675213675214","0.018018018018018","0.118589743589744","0.118589743589744","0","ENSG00000115520.8_3"
"ENSG00000115526.10_3","1","0.0666666666666666","2","0","0","4","0.00583941605839416","0","Inf","Inf","NaN","ENSG00000115526.10_3"
"ENSG00000115548.16_3","-0.6","0.685018172028537","5","5","8","5","0.00191864927091328","0.0140350877192982","0.136703760552571","-0.0820222563315426","0.218726016884114","ENSG00000115548.16_3"
"ENSG00000115561.15_3","1","1","1","0","1","1","0.00223214285714286","0.0116279069767442","0.191964285714286","0.191964285714286","0","ENSG00000115561.15_3"
"ENSG00000115568.15_3","-1.2","0.47216258658711","3","9","11","15","0.00470072077718584","0.0131578947368421","0.357254779066123","-0.428705734879348","0.785960513945472","ENSG00000115568.15_3"
"ENSG00000115590.13_3","-2.75","0.558080808080808","2","3","5","2","0.00258064516129032","0.0263157894736842","0.0980645161290323","-0.269677419354839","0.367741935483871","ENSG00000115590.13_3"
"ENSG00000115592.11_3","-0.5","1","1","2","3","4","0.00432900432900433","0.0115384615384615","0.375180375180375","-0.187590187590188","0.562770562770563","ENSG00000115592.11_3"
"ENSG00000115593.14_3","-1.25","1","2","3","3","2","0.00208116545265349","0.015625","0.133194588969823","-0.166493236212279","0.299687825182102","ENSG00000115593.14_3"
"ENSG00000115602.16_3","-5.5","0.17827657378741","2","13","2","2","0.00182982616651418","0.0091324200913242","0.200365965233303","-1.10201280878317","1.30237877401647","ENSG00000115602.16_3"
"ENSG00000115607.9_3","1","0.411764705882353","1","0","6","10","0.00857632933104631","0.0238095238095238","0.360205831903945","0.360205831903945","0","ENSG00000115607.9_3"
"ENSG00000115616.2_3","-3.5","0.523809523809524","1","3","3","2","0.00128122998078155","0.0079155672823219","0.161862054238736","-0.566517189835575","0.728379244074311","ENSG00000115616.2_3"
"ENSG00000115641.18_3","0.25","1","1","1","6","8","0.00925925925925926","0.0465116279069767","0.199074074074074","0.0497685185185185","0.149305555555556","ENSG00000115641.18_3"
"ENSG00000115648.13_3","-0.25","1","2","5","6","12","0.010498687664042","0.0204081632653061","0.514435695538058","-0.128608923884514","0.643044619422572","ENSG00000115648.13_3"
"ENSG00000115649.15_3","0","1","1","3","5","15","0.0194805194805195","0.0217391304347826","0.896103896103896","0","0.896103896103896","ENSG00000115649.15_3"
"ENSG00000115657.12_3","-4","0.314685314685315","2","6","5","3","0.00190597204574333","0.0106609808102345","0.178780177890724","-0.715120711562897","0.893900889453621","ENSG00000115657.12_3"
"ENSG00000115661.13_3","1","1","1","0","2","2","0.00300751879699248","0.0122699386503067","0.245112781954887","0.245112781954887","0","ENSG00000115661.13_3"
"ENSG00000115665.8_3","-1","1","1","2","1","1","0.000880281690140845","0.00332225913621262","0.264964788732394","-0.264964788732394","0.529929577464789","ENSG00000115665.8_3"
"ENSG00000115677.16_3","-3.66666666666667","0.302447552447552","2","4","7","3","0.00122349102773246","0.0128440366972477","0.0952575157305989","-0.349277557678863","0.444535073409462","ENSG00000115677.16_3"
"ENSG00000115685.14_3","-0.5","1","1","3","1","2","0.00297619047619048","0.00757575757575758","0.392857142857143","-0.196428571428571","0.589285714285714","ENSG00000115685.14_3"
"ENSG00000115687.13_3","0.324561403508772","0.735697355452904","6","7","11","19","0.00744805958447668","0.0159883720930233","0.465842272192723","0.151194421676585","0.314647850516138","ENSG00000115687.13_3"
"ENSG00000115694.14_3","1","1","1","0","9","1","0.00123915737298637","0.0452261306532663","0.0273991463582542","0.0273991463582542","0","ENSG00000115694.14_3"
"ENSG00000115705.20_3","0.375","0.683128770542958","4","5","6","12","0.00674157303370787","0.0121703853955375","0.553932584269663","0.207724719101124","0.346207865168539","ENSG00000115705.20_3"
"ENSG00000115750.16_3","0.1","1","2","3","3","5","0.00433275563258232","0.0137614678899083","0.314846909300982","0.0314846909300982","0.283362218370884","ENSG00000115750.16_3"
"ENSG00000115758.12_3","1","0.464285714285714","3","0","3","3","0.0032967032967033","0.0148514851485149","0.221978021978022","0.221978021978022","0","ENSG00000115758.12_3"
"ENSG00000115760.13_3","-0.607692307692308","0.573226190361092","10","11","19","13","0.00138048210682808","0.00823937554206418","0.167546933597134","-0.101816982724412","0.269363916321546","ENSG00000115760.13_3"
"ENSG00000115806.12_3","-1.5","1","1","1","5","2","0.0022883295194508","0.0185873605947955","0.123112128146453","-0.18466819221968","0.307780320366133","ENSG00000115806.12_3"
